Wall time,Step,Value
1536585336.7972872,0,3.791128396987915
1536585368.2701573,1,3.5318846702575684
1536585399.584313,2,3.5539159774780273
1536585431.0664506,3,3.3924832344055176
1536585462.3551714,4,3.482386827468872
1536585493.718636,5,3.529006004333496
1536585525.0840786,6,3.477841854095459
1536585556.4874995,7,3.4411778450012207
1536585587.72655,8,3.357234001159668
1536585619.1393616,9,3.2661664485931396
1536585650.6268475,10,3.201528549194336
1536585682.0166364,11,3.232567071914673
1536585713.3689878,12,3.1272900104522705
1536585744.7553365,13,3.0578503608703613
1536585776.1501186,14,2.9571335315704346
1536585807.6250358,15,3.0683600902557373
1536585839.0274787,16,2.95239520072937
1536585870.5354712,17,3.11453914642334
1536585901.8761075,18,3.105884075164795
1536585933.2970653,19,3.033970832824707
1536585964.8176358,20,2.9765684604644775
1536585996.2546036,21,2.8909311294555664
1536586027.6740415,22,2.942652702331543
1536586059.0647194,23,2.7268435955047607
1536586090.473054,24,2.788140296936035
1536586121.8388855,25,2.737682819366455
1536586153.3114045,26,2.7617359161376953
1536586184.7912245,27,2.802598476409912
1536586216.1901934,28,2.8067448139190674
1536586247.635239,29,2.7951347827911377
1536586279.2160192,30,2.46920108795166
1536586310.5874033,31,2.470189094543457
1536586342.0073314,32,2.574268102645874
1536586373.3543506,33,2.715740919113159
1536586404.7945182,34,2.7574048042297363
1536586436.1399772,35,2.5425617694854736
1536586467.5450647,36,2.591749906539917
1536586498.9745855,37,2.4928860664367676
1536586530.3855698,38,2.5173912048339844
1536586561.8457346,39,2.3641409873962402
1536586593.335401,40,2.7373597621917725
1536586624.8536842,41,2.3625495433807373
1536586656.2165935,42,2.719111919403076
1536586687.6460376,43,2.3699967861175537
1536586719.0486763,44,2.467810869216919
1536586750.5151424,45,2.3417088985443115
1536586781.9210083,46,2.3265695571899414
1536586813.3900104,47,2.33634090423584
1536586844.6893842,48,2.192551612854004
1536586876.1691663,49,2.2561604976654053
1536586907.631201,50,2.459280252456665
1536586939.1422224,51,2.3629794120788574
1536586970.5122175,52,2.4000754356384277
1536587001.9546568,53,2.304746150970459
1536587033.251883,54,2.326084852218628
1536587064.6498666,55,2.33115553855896
1536587095.9489198,56,2.2916135787963867
1536587127.4305942,57,2.2178540229797363
1536587158.8481681,58,2.0715408325195312
1536587190.3840702,59,2.2492871284484863
1536587222.0026522,60,2.1931233406066895
1536587253.3835318,61,2.2968320846557617
1536587284.8040888,62,2.4419071674346924
1536587316.2878373,63,2.097076177597046
1536587347.836127,64,2.2118451595306396
1536587379.2786312,65,2.366676092147827
1536587410.7221813,66,2.1545770168304443
1536587442.173078,67,2.339754819869995
1536587473.5596983,68,1.926892876625061
1536587504.992887,69,1.9639945030212402
1536587536.563161,70,2.268714427947998
1536587568.0703876,71,2.084791421890259
1536587599.6295204,72,2.195145606994629
1536587631.0305512,73,2.0797417163848877
1536587662.5394883,74,2.0790653228759766
1536587693.996241,75,2.2233200073242188
1536587725.462219,76,1.9142060279846191
1536587756.8567643,77,1.9176452159881592
1536587788.2472243,78,2.194267749786377
1536587819.7734034,79,1.9719140529632568
1536587851.3211057,80,2.02742075920105
1536587882.7143257,81,2.0742509365081787
1536587914.0826643,82,1.8341866731643677
1536587945.6515534,83,2.097600221633911
1536587977.021839,84,2.0797739028930664
1536588008.664335,85,1.963296890258789
1536588040.25074,86,1.883966088294983
1536588071.7419567,87,1.9707121849060059
1536588103.1388602,88,2.033193349838257
1536588134.588376,89,1.903375506401062
1536588167.10622,90,2.09360933303833
1536588198.6271899,91,1.9419476985931396
1536588230.0310745,92,1.9472479820251465
1536588261.4982805,93,1.6964186429977417
1536588292.9046693,94,1.7810664176940918
1536588324.3611515,95,1.7956061363220215
1536588355.742559,96,1.9234591722488403
1536588387.2384834,97,1.63008451461792
1536588418.6805153,98,1.8223391771316528
1536588450.139437,99,1.7216635942459106
1536588481.7726984,100,1.8102121353149414
1536588513.2435553,101,1.9438493251800537
1536588544.6900764,102,1.715530276298523
1536588576.1215508,103,1.75315260887146
1536588607.626766,104,1.7457339763641357
1536588639.0809875,105,1.874364972114563
1536588670.6486835,106,1.7697045803070068
1536588702.1093845,107,1.7662246227264404
1536588733.522843,108,1.757292628288269
1536588765.0248775,109,1.7301678657531738
1536588796.559227,110,1.7817630767822266
1536588827.9513526,111,1.870018482208252
1536588859.4134777,112,1.6310244798660278
1536588890.8570573,113,1.9419608116149902
1536588922.2890556,114,1.6159850358963013
1536588953.7090592,115,1.583322286605835
1536588985.0940099,116,1.6579302549362183
1536589016.5571847,117,1.8337664604187012
1536589048.0048096,118,1.8433505296707153
1536589079.4319644,119,1.880218505859375
1536589111.017461,120,1.6751275062561035
1536589142.4792013,121,1.6600748300552368
1536589173.853919,122,1.6157193183898926
1536589205.3343885,123,1.60764479637146
1536589236.6237721,124,1.643067479133606
1536589268.0706496,125,1.6581836938858032
1536589299.3133373,126,1.8148635625839233
1536589330.8239565,127,1.6202903985977173
1536589362.1733723,128,1.8662794828414917
1536589393.671147,129,1.696950078010559
1536589425.1611533,130,1.7814733982086182
1536589456.603719,131,1.861885666847229
1536589488.0045195,132,1.8215587139129639
1536589519.4503772,133,1.7998930215835571
1536589550.839999,134,1.633124589920044
1536589582.2391033,135,1.6244893074035645
1536589613.7838578,136,1.5400817394256592
1536589645.2201686,137,1.6967203617095947
1536589676.6189415,138,1.5921666622161865
1536589708.218912,139,1.7114372253417969
1536589739.7477758,140,1.5722618103027344
1536589771.23986,141,1.7284220457077026
1536589802.5482862,142,1.6272304058074951
1536589833.9528203,143,1.5560245513916016
1536589865.973859,144,1.5494837760925293
1536589897.4022648,145,1.6949893236160278
1536589928.7880664,146,1.653073787689209
1536589960.1984625,147,1.690645694732666
1536589991.6094341,148,1.62102210521698
1536590022.978223,149,1.5707380771636963
1536590054.4378197,150,1.8616136312484741
1536590086.648383,151,1.6989238262176514
1536590118.2753446,152,1.6532654762268066
1536590149.6596096,153,1.627792477607727
1536590181.1168594,154,1.633643627166748
1536590212.5944664,155,1.57574462890625
1536590244.0685804,156,1.6299924850463867
1536590275.4378262,157,1.3972563743591309
1536590306.8853168,158,1.5303771495819092
1536590338.8059719,159,1.6925240755081177
1536590370.3129907,160,1.298437476158142
1536590401.8787172,161,1.4821836948394775
1536590433.2396786,162,1.6471383571624756
1536590464.7551076,163,1.3068753480911255
1536590496.6411307,164,1.4950714111328125
1536590528.1275153,165,1.6740182638168335
